molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled,ROMol
CHEMBL3653503,340.0,nM,COCCOc1ccc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)nc1,6.468521082957745,438.1514898120001,7,2,2.346000000000001,True,<rdkit.Chem.rdchem.Mol object at 0x79437217e7b0>
CHEMBL3650180,341.0,nM,Cc1nc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)no1,6.467245621007502,366.096203192,7,1,2.6908200000000013,True,<rdkit.Chem.rdchem.Mol object at 0x79437217e740>
CHEMBL1257417,341.0,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(CC(C)(C)C)c2)CC1,6.467245621007502,444.258834768,3,3,4.240400000000004,True,<rdkit.Chem.rdchem.Mol object at 0x79437217e6d0>
CHEMBL3985734,341.0,nM,CCc1nc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)co1,6.467245621007502,407.1085815320001,9,2,2.6276,True,<rdkit.Chem.rdchem.Mol object at 0x79437217e660>
CHEMBL3673199,342.0,nM,N#Cc1ccc(F)c(C23CO[C@@H](C4CC4)C[C@H]2CSC(N)=N3)c1,6.465973893943865,331.1154614160001,5,1,2.76928,True,<rdkit.Chem.rdchem.Mol object at 0x79437217e5f0>
CHEMBL3906599,342.7,nM,COC1CCC2(CC1)Cc1ccccc1C21N=C(N)N(C(C)C)C1=O,6.465085895570133,341.210327104,4,1,2.5787000000000004,True,<rdkit.Chem.rdchem.Mol object at 0x79437217e580>
CHEMBL3650184,343.0,nM,COc1cnc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)nc1,6.464705879957229,392.111853256,7,1,2.798000000000001,True,<rdkit.Chem.rdchem.Mol object at 0x79437217e510>
CHEMBL2349495,344.0,nM,CSc1cccc(-c2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)c1,6.46344155742847,381.1510979760001,5,1,3.6186000000000025,True,<rdkit.Chem.rdchem.Mol object at 0x79437217e4a0>
CHEMBL510737,345.0,nM,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(c3ccccc3)CCN2)c1,6.462180904926726,592.322497644,5,3,4.715820000000004,True,<rdkit.Chem.rdchem.Mol object at 0x79437217e430>
CHEMBL3703268,345.0,nM,CC#Cc1cncc(-c2ccc3c(c2)C2(CSC(N)=N2)C2(COC2)CO3)c1,6.462180904926726,377.119797848,6,1,2.785800000000001,True,<rdkit.Chem.rdchem.Mol object at 0x79437217e3c0>
CHEMBL1258002,346.0,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cnn(CC(C)(C)C)c2)CC1,6.460923901207224,434.249332704,5,3,2.8944,True,<rdkit.Chem.rdchem.Mol object at 0x79437217e350>
CHEMBL3928164,346.0,nM,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](C3CC3)C[C@H]2[C@@H](CF)S1,6.460923901207224,356.117018888,4,1,3.3748000000000022,True,<rdkit.Chem.rdchem.Mol object at 0x79437217e2e0>
CHEMBL3896382,348.0,nM,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)C3(C#N)CC3)cs2)CO1,6.458420756053419,377.098016848,8,2,2.06718,True,<rdkit.Chem.rdchem.Mol object at 0x79437217e270>
CHEMBL3650825,349.0,nM,Cc1cc(Cl)cnc1C(=O)Nc1ccc2c(c1)C1(COC(N)=N1)C1(CC1)CO2,6.45717457304082,398.1145681480001,6,2,3.0085200000000007,True,<rdkit.Chem.rdchem.Mol object at 0x79437217e190>
CHEMBL3640271,349.0,nM,Cc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccccc3)C2)nc(C2CC2)c1F,6.45717457304082,394.191737576,6,1,1.9199200000000003,True,<rdkit.Chem.rdchem.Mol object at 0x79437217e120>
CHEMBL2177468,350.0,nM,C[C@H]1C[C@]2(CCN1Cc1ccc(O)c(Cl)c1)CN(C)S(=O)(=O)N2c1cccc(F)c1,6.455931955649724,453.1289185600001,4,1,3.604600000000002,True,<rdkit.Chem.rdchem.Mol object at 0x79437217e0b0>
CHEMBL3958106,350.0,nM,C[C@@]1(c2cc(NCC(F)(F)F)ccc2F)COCC(N)=N1,6.455931955649724,305.1151249800001,4,2,2.4025,True,<rdkit.Chem.rdchem.Mol object at 0x79437217e040>
CHEMBL3707021,350.0,nM,COc1ccc2c(c1)CCC2(Cc1ccc(C(F)(F)F)cc1)c1cn(C)c(N)n1,6.455931955649724,401.1714969840001,4,1,4.504700000000003,True,<rdkit.Chem.rdchem.Mol object at 0x794372175040>
CHEMBL3639522,350.0,nM,N#Cc1ccc(C(=O)Nc2cccc(C3(C(F)F)COCC(N)=N3)c2)nc1,6.455931955649724,371.1193811600001,6,2,2.05338,True,<rdkit.Chem.rdchem.Mol object at 0x7943721750b0>
CHEMBL3703262,350.0,nM,NC1=NC2(CO1)c1cc(-c3cnc4[nH]ccc4c3)ccc1OCC21CC1,6.455931955649724,346.142975816,5,2,2.942700000000001,True,<rdkit.Chem.rdchem.Mol object at 0x794372175120>
CHEMBL3914008,350.0,nM,Cc1cn2ccnc(Nc3ccc(F)c([C@]4(C(F)F)COCC(N)=N4)c3)c2n1,6.455931955649724,390.1415938240001,7,2,2.7682199999999995,True,<rdkit.Chem.rdchem.Mol object at 0x794372175190>
CHEMBL4457091,350.0,nM,Cn1nccc1[C@@H]1C[C@@](C)(c2ccc(F)cc2F)N=C(N)S1,6.455931955649724,322.106373952,5,1,3.1064000000000007,True,<rdkit.Chem.rdchem.Mol object at 0x794372175200>
CHEMBL402307,350.0,nM,Cc1cccc(CN2C[C@@H](C(=O)N[C@@H](Cc3cc(F)cc(F)c3)[C@H](O)[C@H]3C[C@@H](OCc4ccccc4)CN3)CC2=O)c1,6.455931955649724,577.2752131039999,5,3,3.657420000000002,True,<rdkit.Chem.rdchem.Mol object at 0x794372175270>
CHEMBL3653376,350.0,nM,Cc1cc(Cl)cnc1C(=O)Nc1cccc(C2(C(F)F)COCC(N)=N2)c1,6.455931955649724,394.1008099040001,5,2,3.14352,True,<rdkit.Chem.rdchem.Mol object at 0x7943721752e0>
CHEMBL394850,350.0,nM,CCCN(CC1CC1)c1cc(C(=O)N[C@H](CO)Cc2cc(F)cc(F)c2)cc(N(C)S(=O)(=O)C(C)C)n1,6.455931955649724,538.242533072,6,2,3.4940000000000024,True,<rdkit.Chem.rdchem.Mol object at 0x794372175350>
CHEMBL583688,350.0,nM,CC(=O)N[C@H]1CC[C@@](NC[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(C)=O)(c2cccc(C(C)(C)C)c2)CN1,6.455931955649724,530.3068475800001,5,5,3.001100000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7943721753c0>
CHEMBL142715,350.0,nM,c1ccc(-c2ccc(COc3ccc4c(c3)CCC(CCN3CCCCC3)C4)cc2)cc1,6.455931955649724,425.27186474,2,0,6.913500000000007,True,<rdkit.Chem.rdchem.Mol object at 0x794372175430>
CHEMBL2047888,350.0,nM,CC(C)(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3ccc(N)c(F)c3)[C@@H]2O)c1,6.455931955649724,434.203942072,5,3,2.8118,True,<rdkit.Chem.rdchem.Mol object at 0x7943721754a0>
CHEMBL3653358,350.0,nM,CC1(c2cccc(NC(=O)c3cc(Br)co3)c2)COCC(N)=N1,6.455931955649724,377.037503472,5,2,2.897000000000001,True,<rdkit.Chem.rdchem.Mol object at 0x794372175510>
CHEMBL3954507,350.6,nM,COC1CCC2(CC1)Cc1ccc(Br)cc1C21N=C(N)N(C2CC2)C1=O,6.455188088242224,417.1051891080001,4,1,3.095200000000001,True,<rdkit.Chem.rdchem.Mol object at 0x794372175580>
CHEMBL1258353,352.0,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cc(C(C)C)cs2)CCCCC1,6.453457336521869,464.230905768,4,3,5.007000000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7943721755f0>
CHEMBL3670316,352.0,nM,NC1=NC(c2cccc(F)c2)(c2cccc(NC(=O)c3ncc(Cl)cc3Cl)c2)CS1,6.453457336521869,460.03276568000007,5,2,5.084900000000003,True,<rdkit.Chem.rdchem.Mol object at 0x794372175660>
CHEMBL3688725,352.5,nM,COc1cnc(C(=O)Nc2ccc(Cl)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)c(C)n1,6.452840878672583,419.1160453680001,7,2,2.597520000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7943721756d0>
CHEMBL3910708,353.0,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(Br)cc1C21NC(=O)N(C(C)c2cccnn2)C1=O,6.452225294612178,484.1110027600001,5,1,3.8789000000000025,True,<rdkit.Chem.rdchem.Mol object at 0x794372175740>
CHEMBL3639874,357.5,nM,Cc1cc(OCC#N)cnc1C(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,6.4467239538629,445.136174096,7,2,2.8776,True,<rdkit.Chem.rdchem.Mol object at 0x7943721757b0>
CHEMBL1916160,360.0,nM,CCCC[C@H]1CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](Oc3ccccn3)CN2)C1=O,6.443697499232712,634.3330623279999,6,3,4.597600000000003,True,<rdkit.Chem.rdchem.Mol object at 0x794372175820>
CHEMBL4106556,360.0,nM,C[C@]1(c2nc(NC(=O)c3ncccc3Cl)ccc2F)N=C(N)OCC1(F)F,6.443697499232712,399.070986996,6,2,2.7168,True,<rdkit.Chem.rdchem.Mol object at 0x794372175890>
CHEMBL230190,360.0,nM,CCCN(CCC)C(=O)c1cc(CC#N)cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(OC)c2)c1,6.443697499232712,570.320605824,6,3,4.515280000000003,True,<rdkit.Chem.rdchem.Mol object at 0x794372175900>
CHEMBL4114074,360.0,nM,C[C@@H](F)COc1cnc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)cn1,6.443697499232712,466.1257088160001,10,2,2.604,True,<rdkit.Chem.rdchem.Mol object at 0x794372175970>
CHEMBL558078,360.0,nM,C#CCNC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc2c3c(c1)c(CC)cn3CCS(=O)(=O)O2,6.443697499232712,495.182792028,7,3,1.8506999999999991,True,<rdkit.Chem.rdchem.Mol object at 0x7943721759e0>
CHEMBL253865,360.0,nM,O=C(N[C@@H](Cc1ccccc1)[C@H](O)C(=O)Nc1cccc(-c2nn[nH]n2)c1)c1cc(=O)cc(C(=O)N2COC[C@@H]2c2ccccc2)[nH]1,6.443697499232712,634.2288306800001,9,5,2.066899999999998,True,<rdkit.Chem.rdchem.Mol object at 0x794372175a50>
CHEMBL3265332,360.0,nM,NC1=N[C@@]2(CO1)c1cc(-c3cncc(F)c3)ccc1O[C@@H]1COCC[C@H]12,6.443697499232712,355.13321965599994,6,1,2.2254000000000005,True,<rdkit.Chem.rdchem.Mol object at 0x794372175ac0>
CHEMBL3799339,361.0,nM,CCOc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3ccc(C#N)s3)C2)nc(C)c1F,6.442492798094342,429.1383221,8,2,1.58407,True,<rdkit.Chem.rdchem.Mol object at 0x794372175b30>
CHEMBL3964867,364.0,nM,Cc1cc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)n(C)n1,6.438898616350944,406.1245659440001,9,2,2.11912,True,<rdkit.Chem.rdchem.Mol object at 0x794372175ba0>
CHEMBL255602,365.0,nM,O=C(N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1C[C@@H](OCc2ccccc2)CN1)[C@H]1CC(=O)N(Cc2ccccc2F)C1,6.437707135543525,581.2501412280001,5,3,3.488100000000002,True,<rdkit.Chem.rdchem.Mol object at 0x794372175c10>
CHEMBL256679,365.0,nM,CCCCCN1C[C@@H](C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](OCc3ccccc3)CN2)[C@H](CC(C)C)C1=O,6.437707135543525,599.3534634239999,5,3,4.611200000000004,True,<rdkit.Chem.rdchem.Mol object at 0x794372175c80>
CHEMBL3928092,366.0,nM,Cn1cc(NC(=O)c2ccc(Cl)cn2)cc([C@]2(C)C[C@@H](C(F)(F)F)OC(N)=N2)c1=O,6.436518914605589,443.097201744,7,2,2.567099999999999,True,<rdkit.Chem.rdchem.Mol object at 0x794372175cf0>
CHEMBL3950945,368.5,nM,COC1CCC2(CC1)Cc1ccc(OCCN(C)C)cc1C21N=C(N)N(C)C1=O,6.43356250780493,400.24744088400007,6,1,1.7405000000000002,True,<rdkit.Chem.rdchem.Mol object at 0x794372175dd0>
CHEMBL3962473,369.0,nM,CCc1cc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)n(C)n1,6.432973633840939,420.1402160080001,9,2,2.3731,True,<rdkit.Chem.rdchem.Mol object at 0x794372175e40>
CHEMBL1209054,370.0,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(-c3cccs3)c2)CCCCC1,6.431798275933005,498.215255704,4,3,5.550600000000005,True,<rdkit.Chem.rdchem.Mol object at 0x794372175f20>
CHEMBL1097007,370.0,nM,CCCCNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@@H](NC(C)=O)C(C)C,6.431798275933005,530.3501917000001,6,5,2.219300000000003,True,<rdkit.Chem.rdchem.Mol object at 0x794372170f90>
CHEMBL2403779,370.0,nM,NC1=N[C@@]2(c3cc(NC(=O)c4ccc(Cl)cn4)ccc3F)C[C@H]2COC1,6.431798275933005,374.09458165199993,5,2,2.729000000000001,True,<rdkit.Chem.rdchem.Mol object at 0x794372170f20>
CHEMBL1760858,370.0,nM,CCc1cc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(C(C)C)c3)[C@H]2O)ccc1O,6.431798275933005,431.213029536,5,3,3.184400000000001,True,<rdkit.Chem.rdchem.Mol object at 0x794372170eb0>
CHEMBL1824348,370.0,nM,Cc1sccc1C1(c2cccc(-c3cncnc3)c2)N=C(N)N(C)C1=O,6.431798275933005,363.115381164,6,1,2.54382,True,<rdkit.Chem.rdchem.Mol object at 0x794372170dd0>
CHEMBL429505,370.0,nM,CCCCN1C[C@@H](C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](OCc3ccccc3)CN2)CC1=O,6.431798275933005,529.2752131039999,5,3,2.948900000000001,True,<rdkit.Chem.rdchem.Mol object at 0x794372170d60>
CHEMBL3901805,372.0,nM,C[C@H](F)COc1cnc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)cn1,6.429457060118103,466.1257088160001,10,2,2.604,True,<rdkit.Chem.rdchem.Mol object at 0x794372170cf0>
CHEMBL3688780,375.0,nM,CC(C)Oc1cnc2c(Nc3cc(Cl)c(F)c([C@@]4(CF)N=C(N)O[C@@H]5C[C@@H]54)c3)nccc2n1,6.425968732272281,474.1382580320001,8,2,4.246300000000002,True,<rdkit.Chem.rdchem.Mol object at 0x794372170c80>
CHEMBL3942282,375.0,nM,COc1cnc2c(Nc3ccc(F)c([C@]4(CF)C[C@@H](C(F)(F)F)OC(N)=N4)c3)nccc2c1,6.425968732272281,467.138065916,7,2,4.351800000000002,True,<rdkit.Chem.rdchem.Mol object at 0x794372170c10>
CHEMBL3673201,376.0,nM,NC1=N[C@@]2(c3cc(CNCC(F)(F)F)ccc3F)CO[C@@H](CF)C[C@H]2CS1,6.424812155072339,409.12472436,5,2,3.1090000000000018,True,<rdkit.Chem.rdchem.Mol object at 0x794372170ba0>
CHEMBL3953528,376.0,nM,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)C3CCC3)cs2)CO1,6.424812155072339,366.11841794399993,7,2,2.5635000000000003,True,<rdkit.Chem.rdchem.Mol object at 0x794372170b30>
CHEMBL2408765,378.0,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCCc2ccc(C(C)(C)C)cc21,6.422508200162775,444.258834768,3,3,4.337600000000004,True,<rdkit.Chem.rdchem.Mol object at 0x794372170ac0>
CHEMBL3656167,378.3,nM,CN1OC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1CC21CCc2c(ccc(F)c2F)C1,6.422163658707256,456.176167764,5,1,4.579380000000003,True,<rdkit.Chem.rdchem.Mol object at 0x794372170a50>
CHEMBL2012069,380.0,nM,CN1C(=N)NC(c2cccc(-c3cncc(Cl)c3)c2)(C2CC2)C1=O,6.42021640338319,340.109088844,3,2,3.0036700000000014,True,<rdkit.Chem.rdchem.Mol object at 0x7943721709e0>
CHEMBL3650827,380.0,nM,N#Cc1ccc(C(=O)Nc2ccc3c(c2)C2(COC(N)=N2)C2(CC2)CO3)nc1,6.42021640338319,375.133139404,7,2,1.91838,True,<rdkit.Chem.rdchem.Mol object at 0x794372170970>
CHEMBL3670378,380.0,nM,Cc1cc(C#N)cnc1C(=O)Nc1cc([C@]2(C)COC(CF)(CF)C(N)=N2)c(F)cn1,6.42021640338319,432.15215850800007,7,2,2.3285,True,<rdkit.Chem.rdchem.Mol object at 0x794372170900>
CHEMBL398418,380.0,nM,CCOc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(C(F)(F)F)c2)cc(N2CCCC2=O)c1,6.42021640338319,569.2501412280001,5,3,4.722700000000004,True,<rdkit.Chem.rdchem.Mol object at 0x794372170890>
CHEMBL3653386,380.0,nM,C[C@@]1(c2cc(Br)cc(NC(=O)c3ccc(C#N)cn3)c2)COCC(N)=N1,6.42021640338319,413.0487368520001,6,2,2.5706799999999994,True,<rdkit.Chem.rdchem.Mol object at 0x794372170820>
CHEMBL572290,380.0,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@@]1(c2cccc(C(C)(C)C)c2)CC[C@H](C#N)NC1,6.42021640338319,498.280632832,5,4,3.431080000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7943721707b0>
CHEMBL584936,380.0,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(C)(C)C)c2)CCN(C(N)=O)CC1,6.42021640338319,516.291197516,4,4,3.330000000000001,True,<rdkit.Chem.rdchem.Mol object at 0x794372170740>
CHEMBL605518,380.0,nM,CN1C(=O)C(c2cccc(NC(=O)c3ccc4c(c3)OCO4)c2)(C2CCCCC2)N=C1N,6.42021640338319,434.1954053120001,6,2,3.2299000000000007,True,<rdkit.Chem.rdchem.Mol object at 0x7943721706d0>
CHEMBL1208871,380.0,nM,C/C=C(\C)c1cccc(C2(NC[C@@H](O)[C@H](Cc3cc(F)cc(F)c3)NC(C)=O)CCCCC2)c1,6.42021640338319,470.274484832,3,3,5.245300000000005,True,<rdkit.Chem.rdchem.Mol object at 0x794372170660>
CHEMBL4761564,382.0,nM,Oc1ccc(-c2nnc(N3CCN(c4ccccn4)CC3)o2)c(O)c1,6.417936637088292,339.133139404,8,2,1.8694,True,<rdkit.Chem.rdchem.Mol object at 0x7943721705f0>
CHEMBL2425604,382.0,nM,COC[C@@H](Oc1cc(C[C@@H]2C[S@@+]([O-])C[C@H](NCc3cccc(OC(F)(F)F)c3)[C@H]2O)cc(F)c1N)C(F)(F)F,6.417936637088292,588.1528905039999,7,3,3.7029000000000014,True,<rdkit.Chem.rdchem.Mol object at 0x794372170580>
CHEMBL3650170,384.0,nM,COc1cc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)ccn1,6.4156687756324695,391.116604288,6,1,3.4030000000000014,True,<rdkit.Chem.rdchem.Mol object at 0x794372170510>
CHEMBL3650833,388.0,nM,NC1=NC2(CO1)c1cc(-c3cncnc3)ccc1OC(CC1CC1)C21COC1,6.411168274405792,378.169190564,7,1,2.2615000000000007,True,<rdkit.Chem.rdchem.Mol object at 0x7943721704a0>
CHEMBL3703266,388.0,nM,COc1ccnc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C(C)(C)O3)c1,6.411168274405792,381.168856216,7,1,2.4850000000000003,True,<rdkit.Chem.rdchem.Mol object at 0x794372170430>
CHEMBL3650772,389.0,nM,CC1(C)Oc2ccc(-c3cccc(C4CC4)c3)cc2C2(COC(N)=N2)C12COC2,6.410050398674292,390.194342692,5,1,3.9588000000000023,True,<rdkit.Chem.rdchem.Mol object at 0x7943721703c0>
CHEMBL3650190,389.0,nM,Cc1cnc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)cn1,6.410050398674292,376.116938636,6,1,3.0978200000000014,True,<rdkit.Chem.rdchem.Mol object at 0x794372170350>
CHEMBL1821829,390.0,nM,CC(Cc1cc2cc(-c3ncccc3C#N)ccc2nc1N)C(=O)NCCC(C)(C)C,6.4089353929735005,415.23721054800006,5,2,4.4816800000000026,True,<rdkit.Chem.rdchem.Mol object at 0x7943721702e0>
CHEMBL2012004,390.0,nM,COc1cncc(-c2cccc(C3(C4CC4)NC(=N)N(C)C3=O)c2)c1,6.4089353929735005,336.15862588,4,2,2.3588700000000005,True,<rdkit.Chem.rdchem.Mol object at 0x794372170270>
CHEMBL1270363,390.0,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(C)(CF)CF)c2)CC1,6.4089353929735005,466.22434108,3,3,3.848500000000003,True,<rdkit.Chem.rdchem.Mol object at 0x794372170200>
CHEMBL3654228,390.0,nM,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3ccncn3)C[C@H]2CS1,6.4089353929735005,362.101288572,6,1,2.789400000000001,True,<rdkit.Chem.rdchem.Mol object at 0x794372170190>
CHEMBL3653425,390.0,nM,COc1cc(Br)cnc1C(=O)Nc1ccc(F)c([C@]2(CF)COCC(N)=N2)c1,6.4089353929735005,454.0452089440001,6,2,2.7963000000000005,True,<rdkit.Chem.rdchem.Mol object at 0x794372170120>
CHEMBL3909450,390.0,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCCOC(C)C)cc1C21N=C(N)N(C(C)C)C1=O,6.4089353929735005,443.278406664,6,1,3.382500000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7943721700b0>
CHEMBL589891,390.0,nM,NC1=NC(c2ccccc2)(C2CCCCC2)C(=O)N1C[C@H]1CC[C@H](C(=O)O)CC1,6.4089353929735005,397.236541852,4,2,3.510100000000002,True,<rdkit.Chem.rdchem.Mol object at 0x794372170040>
CHEMBL3670347,390.0,nM,C[C@@]1(c2cccc(NC(=O)c3ccc(Br)cn3)n2)COCC(N)=N1,6.4089353929735005,389.0487368520001,6,2,2.094,True,<rdkit.Chem.rdchem.Mol object at 0x79437214ef90>
CHEMBL1257185,392.0,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cn(C34CC5CC(CC(C5)C3)C4)nn2)CCCCC1,6.406713932979542,541.322831992,6,3,4.338900000000003,True,<rdkit.Chem.rdchem.Mol object at 0x79437214ef20>
CHEMBL3672731,392.0,nM,CO[C@H]1CC[C@@]2(CCc3ccc(-c4cc(Cl)cc(C#N)c4)cc3C23N=C(C)C(N)=N3)CC1,6.406713932979542,446.1873391640001,5,1,5.384780000000006,True,<rdkit.Chem.rdchem.Mol object at 0x79437214eeb0>
CHEMBL2011967,392.0,nM,COc1cccc(-c2cccc(C3(c4ccccc4)NC(=N)N(C)C3=O)c2)c1,6.406713932979542,371.1633769120001,3,2,3.602170000000002,True,<rdkit.Chem.rdchem.Mol object at 0x79437214ee40>
CHEMBL4878232,394.0,nM,CC1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)Cc2cccnc2C(N)=N1,6.404503778174426,400.1447873840001,6,2,2.91648,True,<rdkit.Chem.rdchem.Mol object at 0x79437214edd0>
CHEMBL3890460,395.0,nM,NC1=N[C@@]2(c3c(F)cccc3F)CO[C@@H](C3CC3)C[C@H]2CS1,6.403402904373539,324.110790636,4,1,3.036700000000001,True,<rdkit.Chem.rdchem.Mol object at 0x79437214ed60>
CHEMBL3691382,396.0,nM,CC(C)OC[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2ccccc2F)CO1,6.402304814074488,338.146427196,5,1,2.912600000000001,True,<rdkit.Chem.rdchem.Mol object at 0x79437214ecf0>
CHEMBL3693239,396.5,nM,NC1=NC(CF)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)C2CC2O1,6.401756808346377,374.094581652,5,2,2.8855000000000013,True,<rdkit.Chem.rdchem.Mol object at 0x79437214ec80>
CHEMBL3950004,397.0,nM,COc1ccc(F)c([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)c1,6.401209493236885,408.111933508,5,1,4.147100000000003,True,<rdkit.Chem.rdchem.Mol object at 0x79437214ec10>
CHEMBL3956399,398.0,nM,NC1=N[C@](CF)(c2cc(Oc3ncccc3F)ccc2F)C[C@@H](C(F)(F)F)O1,6.400116927926312,405.091195976,5,1,3.982800000000002,True,<rdkit.Chem.rdchem.Mol object at 0x79437214eba0>
CHEMBL3898614,398.0,nM,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccn(CC(F)F)n3)cs2)CO1,6.400116927926312,442.10572232,9,2,2.538800000000001,True,<rdkit.Chem.rdchem.Mol object at 0x79437214eb30>
CHEMBL572082,400.0,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(C)(C)C)c2)CCCN(O)C1,6.3979400086720375,489.280298484,5,4,3.640500000000002,True,<rdkit.Chem.rdchem.Mol object at 0x79437214eac0>
CHEMBL2347190,400.0,nM,N#Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(CF)N=C(N)OCC3(F)F)c2)nc1,6.3979400086720375,407.1005375360001,6,2,2.489680000000001,True,<rdkit.Chem.rdchem.Mol object at 0x79437214ea50>
CHEMBL4084170,400.0,nM,C[C@@]1(c2cc(CNCCC(F)(F)F)c(F)cc2F)CCSC(N)=N1,6.3979400086720375,367.114159676,4,2,3.673600000000001,True,<rdkit.Chem.rdchem.Mol object at 0x79437214e970>
CHEMBL2180029,400.0,nM,COc1c(C)cc([C@]2(c3cccc(-c4cncnc4)c3)N=C(C)C(N)=N2)cc1C,6.3979400086720375,385.19026035600007,6,1,3.801840000000001,True,<rdkit.Chem.rdchem.Mol object at 0x79437214e900>
CHEMBL1097334,400.0,nM,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3ccncc3)CCN2)c1,6.3979400086720375,657.2796468519999,7,3,3.2951200000000016,True,<rdkit.Chem.rdchem.Mol object at 0x79437214e890>
CHEMBL2380821,400.0,nM,CCCc1scc(-c2cn[nH]c2)c1CC(NC1=NC(C)(C)Cc2cc(Cl)ccc21)C(=O)O,6.3979400086720375,470.154324784,5,3,5.110900000000004,True,<rdkit.Chem.rdchem.Mol object at 0x79437214e820>
