molecule_chembl_id,IC50,units,smiles,pIC50
CHEMBL3974551,1360.0,nM,CC(C)CCNc1ccc(F)c([C@]2(C)COCC(N)=N2)c1,5.866461091629782
CHEMBL3650783,1360.0,nM,Cc1cnc(Cl)c(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C(C)(C)O3)c1,5.866461091629782
CHEMBL566404,1360.0,nM,CN1C(=O)C(c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cncnc3)c2F)N=C1N,5.866461091629782
CHEMBL594896,1360.0,nM,COc1cccc(C(=O)Nc2cccc(C3(C4CCCCC4)N=C(N)N(C)C3=O)c2)c1,5.866461091629782
CHEMBL2047891,1370.0,nM,CC(F)(F)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c(N)c(Br)c3)[C@@H]2O)c1,5.863279432843593
CHEMBL1086788,1370.0,nM,C[C@@H](NC(=O)c1cc(COC[C@](N)(CO)Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,5.863279432843593
CHEMBL386445,1370.0,nM,C[C@@H](NC(=O)c1cc(COC[C@@](N)(CO)Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,5.863279432843593
CHEMBL1923295,1380.0,nM,CN1CC(N)=NC(C)(c2cccc(NC(=O)c3ccc(C(F)(F)F)cn3)c2)C1=O,5.860120913598763
CHEMBL566632,1390.0,nM,CN1C(=O)[C@](c2ccc(OC(F)(F)F)cc2)(c2ccc(F)c(-c3cncnc3)c2)N=C1N,5.856985199745905
CHEMBL593979,1390.0,nM,CCCCCCN1C(=O)C(c2ccccc2)(C2CCCCC2)N=C1N,5.856985199745905
CHEMBL253031,1400.0,nM,N=C(N)NC(=O)Cn1c(-c2ccc(Oc3ccccc3)cc2)ccc1-c1cccc(F)c1,5.853871964321762
CHEMBL3672439,1400.0,nM,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2c(O)cccc2OC)ccc1O,5.853871964321762
CHEMBL3650187,1400.0,nM,Cc1ncc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)cn1,5.853871964321762
CHEMBL3672440,1400.0,nM,COc1ccc(/C=C/C(=O)CC(=O)/C=C/c2c(O)cccc2OC)cc1O,5.853871964321762
CHEMBL1645506,1400.0,nM,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1nn[nH]n1)C(C)C)C(=O)NC[C@@](O)(CCc1ccccc1)C(=O)Nc1cccc(C(=O)O)c1,5.853871964321762
CHEMBL3984545,1400.0,nM,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3cc(C(F)(F)F)on3)cs2)CO1,5.853871964321762
CHEMBL252025,1400.0,nM,N=C(N)NC(=O)Cn1c(-c2ccc(F)cc2)ccc1-c1ccc(Oc2ccccc2)cc1,5.853871964321762
CHEMBL254633,1400.0,nM,CC(=O)c1ccccc1-c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CCC2)cc(C(=O)N[C@H](C)c2ccccc2)c1,5.853871964321762
CHEMBL3677218,1400.0,nM,COc1ccc(/C=C/C(=O)CC(=O)/C=C/c2c[nH]c3cccc([N+](=O)[O-])c23)cc1O,5.853871964321762
CHEMBL137319,1400.0,nM,CCCC[C@H](NC(C)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1cccc(C(=O)O)c1)C(C)C,5.853871964321762
CHEMBL4092459,1400.0,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1C[C@@H](OCC2CCCCC2)CN1.Cl,5.853871964321762
CHEMBL2180024,1400.0,nM,CC1=NC(c2ccc(F)cc2)(c2cccc(-c3cccnc3)c2)N=C1N,5.853871964321762
CHEMBL426717,1400.0,nM,C[C@@H](NC(=O)c1cc(OCC(=O)NCCCCCN)cc(OS(=O)(=O)Cc2ccccc2)c1)c1ccc(F)cc1,5.853871964321762
CHEMBL461606,1400.0,nM,CCCCNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)CCC(C)C,5.853871964321762
CHEMBL1209166,1400.0,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(N3CCNC3=O)c2)CCCCC1,5.853871964321762
CHEMBL255493,1400.0,nM,COc1cc(O)c2c(=O)cc(-c3ccc(O)c(-c4c(O)cc(O)c5c(=O)cc(-c6ccc(O)cc6)oc45)c3)oc2c1,5.853871964321762
CHEMBL3688613,1400.0,nM,NC1=N[C@@](c2cc(NC(=O)c3csc(Cl)c3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,5.853871964321762
CHEMBL2177475,1400.0,nM,CC(C)Oc1cccc(CN2CC[C@@]3(C[C@@H]2C)CN(C(C)C)S(=O)(=O)N3c2cccc(F)c2)c1,5.853871964321762
CHEMBL2047375,1400.0,nM,c1ccc(CN2CCC(Nc3nccc(NCc4ccc5c(c4)OCO5)n3)CC2)cc1,5.853871964321762
CHEMBL4291231,1400.0,nM,CN(C)Cc1ccccc1-c1ccc(NCCN2CCCCC2)c(OCCN2CCCCC2)c1,5.853871964321762
CHEMBL4587156,1400.0,nM,FC(F)(F)Oc1ccc(CNC2CCN(Cc3ccccc3)CC2)cc1,5.853871964321762
CHEMBL1760866,1400.0,nM,CC(C)Oc1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3ccc(O)c(Br)c3)[C@@H]2O)c1,5.853871964321762
CHEMBL43962,1400.0,nM,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[C@@H](CC)C(=O)NCc2ccccc2)c1,5.853871964321762
CHEMBL202549,1400.0,nM,CN(c1cc(C(=O)Cc2ccccc2)cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)c1)S(C)(=O)=O,5.853871964321762
CHEMBL1915987,1400.0,nM,CCCC[C@H]1CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2Cc3ccccc3CN2)C1=O,5.853871964321762
CHEMBL3653364,1400.0,nM,Cc1ccc(C(=O)Nc2cccc(C3(C)COCC(N)=N3)c2)nc1,5.853871964321762
CHEMBL3653369,1400.0,nM,NC1=NC(CF)(c2cc(Cl)cc(NC(=O)c3ccc(Br)cn3)c2)COC1,5.853871964321762
CHEMBL2178190,1400.0,nM,COc1ccc(-c2noc(C)c2C(=O)/N=C(\N)NCc2cc(C)c(NC(=O)c3ccco3)c(Cl)c2)cc1,5.853871964321762
CHEMBL3672404,1400.0,nM,COc1ccc(/C=C/C(=O)CC(=O)/C=C/c2cc(O)ccc2O)cc1O,5.853871964321762
CHEMBL513978,1400.0,nM,CC(C)=CCC/C(C)=C/CC/C(C)=C/Cc1c(O)cc(C)c(C(=O)O)c1O,5.853871964321762
CHEMBL3677242,1400.0,nM,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)cc2)c(Br)cc1O,5.853871964321762
CHEMBL4850554,1400.0,nM,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](Cc1cccs1)C(=O)N[C@@H](CC(C)C)[C@H](O)CNc1ccc(CCC(=O)O)cc1,5.853871964321762
CHEMBL252191,1400.0,nM,N=C(N)NC(=O)Cn1c(-c2ccccc2)ccc1-c1ccc(NC(=O)c2ccc(Br)cc2)cc1,5.853871964321762
CHEMBL3918546,1400.0,nM,CC1=N[C@@](c2cc(Nc3nccn4ccnc34)ccc2F)(C(F)F)COC1,5.853871964321762
CHEMBL3650800,1410.0,nM,CC1(C)Oc2ccc(-c3cc(O)cc(F)c3)cc2C2(COC(N)=N2)C12COC2,5.85078088734462
CHEMBL3650793,1410.0,nM,COc1cc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C(C)(C)O3)c(F)cn1,5.85078088734462
CHEMBL3897314,1410.0,nM,COC[C@H]1SC(N)=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](C3CC3)C[C@@H]12,5.85078088734462
CHEMBL3688806,1410.0,nM,NC1=N[C@@](c2cc(NCC3CC3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,5.85078088734462
CHEMBL3909030,1410.0,nM,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(=O)n(C)c3)cs2)CO1,5.85078088734462
CHEMBL1271451,1420.0,nM,CN1C(=O)[C@](c2ccccc2)(c2ccc(OC(F)(F)F)cc2)N=C1N,5.847711655616943
CHEMBL3920799,1420.0,nM,NC1=N[C@@]2(c3cc(F)ccc3F)CO[C@@H](C3CC3)C[C@H]2CS1,5.847711655616943
CHEMBL3673229,1428.0,nM,COc1ccc2c(c1)C1(N=C2N)c2cc(Br)ccc2CC12CCC(OC)CC2,5.845271792559845
CHEMBL3954909,1430.0,nM,C[C@@H]1Oc2ccc(-c3cccnc3F)cc2[C@]2(COC(=N)N2)C12COC2,5.844663962534939
CHEMBL3703276,1430.0,nM,C[C@H]1Oc2ccc(-c3cccnc3F)cc2[C@@]2(COC(N)=N2)C12COC2,5.844663962534939
CHEMBL2177339,1430.0,nM,COc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3cncnc3)ccc1O2,5.844663962534939
CHEMBL583887,1430.0,nM,CCCc1cccc(C2(c3ccc(OC(F)(F)F)cc3)N=C(N)N3CCCN=C32)c1,5.844663962534939
CHEMBL3981150,1446.0,nM,COC1CCC2(CC1)Cc1ccc(Br)cc1C21CSC(N)=N1,5.839831707041488
CHEMBL3650813,1450.0,nM,CC1(C)Oc2ccc(-c3ccc4c(c3)OCO4)cc2C2(COC(N)=N2)C12COC2,5.838631997765025
CHEMBL2047895,1450.0,nM,CC(C)(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3ccc4[nH]ncc4c3)[C@@H]2O)c1,5.838631997765025
CHEMBL403533,1450.0,nM,CCOc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN[C@@H](C)C(=O)NC2CCCCC2)cc(N2CCCC2)c1,5.838631997765025
CHEMBL3656248,1452.5,nM,CN1C(=O)[C@@]2(N=C1N)c1cc(C#N)ccc1CC21CCc2ccccc2CC1,5.837883858937632
CHEMBL3654224,1470.0,nM,Cc1ccnc([C@H]2CC3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)n1,5.8326826652518236
CHEMBL3951035,1479.0,nM,COc1ccc(C(=O)OCC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)OCc2ccccc2)cc1,5.830031826003108
CHEMBL3642637,1479.0,nM,COCc1cc(NC(=O)c2ccco2)cc(C2(C)CCSC(N)=N2)c1,5.830031826003108
CHEMBL3703259,1480.0,nM,NC1=NC2(CO1)c1cc(-c3cncc(OCC(F)(F)F)c3)ccc1OCC21CC1,5.8297382846050425
CHEMBL3703261,1480.0,nM,NC1=NC2(CO1)c1cc(-c3cncc(OC(F)F)c3)ccc1OCC21CC1,5.8297382846050425
CHEMBL4761911,1480.0,nM,Fc1ccc(-c2nnc(N3CCN(c4ccccn4)CC3)o2)cc1,5.8297382846050425
CHEMBL3892254,1480.0,nM,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3cc(C4CCC4)nn3C)cs2)CO1,5.8297382846050425
CHEMBL1272322,1490.0,nM,COc1ccc2cc(-c3cn(C[C@@H]4Cc5c([nH]c6ccccc56)CN4)nn3)ccc2c1,5.826813731587726
CHEMBL3901075,1490.0,nM,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)C3CC(F)(F)C3)cs2)CO1,5.826813731587726
CHEMBL4851556,1490.0,nM,COc1ccc2[se]n(-c3ccc(F)c([C@]4(C)CS(=O)(=O)N(C)C(N)=N4)c3)c(=O)c2c1,5.826813731587726
CHEMBL2349482,1493.0,nM,CN1C(=O)C2(CC(C)(C)C(F)(F)c3ccc(-c4cncnc4)cc32)N=C1N,5.825940192274975
CHEMBL583703,1500.0,nM,CO[C@@H](CNc1ccc(F)cc1)C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1,5.823908740944319
CHEMBL3670380,1500.0,nM,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@@]2(C(F)F)COCC(N)=N2)n1,5.823908740944319
CHEMBL4518938,1500.0,nM,Fc1ccc(/C=N/C2CCN(Cc3ccccc3)CC2)cc1,5.823908740944319
CHEMBL2407495,1500.0,nM,C=CCCC(=O)N[C@@H](Cc1cccc(CC=C)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ccc(CC)cc21,5.823908740944319
CHEMBL4281005,1500.0,nM,CN(C)Cc1ccccc1-c1cccc(OCCN2CCCCC2)c1,5.823908740944319
CHEMBL3653434,1500.0,nM,Cc1nc(C(=O)Nc2cccc(C3(C(F)F)COCC(N)=N3)c2)co1,5.823908740944319
CHEMBL1097329,1500.0,nM,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3ccc(Cl)c(Cl)c3)CCN2)c1,5.823908740944319
CHEMBL3677220,1500.0,nM,O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1cc(Cl)ccc1[N+](=O)[O-],5.823908740944319
CHEMBL583699,1500.0,nM,CO[C@@H](CNc1ccccc1)C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1,5.823908740944319
CHEMBL254091,1500.0,nM,COc1cccc(-c2ccc(-c3ccc(Oc4ccccc4)cc3)n2CC(=O)NC(=N)N)c1,5.823908740944319
CHEMBL382233,1500.0,nM,CCC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N(C)S(C)(=O)=O)c1,5.823908740944319
CHEMBL583304,1500.0,nM,CCc1cn2c3c(ccc(C(=O)N[C@@H](COc4cc(F)cc(F)c4)[C@@H](O)C[C@H](COCc4ccc(OC)cc4)OC)c13)N(C)S(=O)(=O)CC2,5.823908740944319
CHEMBL3977060,1500.0,nM,C[C@@]1(c2nc(Nc3ncccc3C#N)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,5.823908740944319
CHEMBL3945339,1500.0,nM,CC1(c2cccc(Nc3nsc4cc(Br)ccc34)c2)COCC(N)=N1,5.823908740944319
CHEMBL3642624,1500.0,nM,CC1(c2cccc(C(=O)Nc3ccc(Cl)cn3)c2)CCSC(N)=N1,5.823908740944319
CHEMBL3672411,1500.0,nM,COc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)cc2Cl)cc1O,5.823908740944319
CHEMBL1526260,1500.0,nM,COc1ccc(C(=S)N(C)C)cc1OC,5.823908740944319
CHEMBL3642633,1500.0,nM,COCc1cc(NC(=O)c2ccc(Cl)cc2)cc(C2(C)CCSC(N)=N2)c1,5.823908740944319
CHEMBL4090604,1500.0,nM,CC1Cc2ccc(OC(=O)c3ccc(NC(=N)N)cc3)cc2OC1=O,5.823908740944319
CHEMBL4293890,1500.0,nM,CN(C)Cc1ccc(-c2ccc(NCCCN3CCCCC3)c(OCCN3CCCCC3)c2)cc1,5.823908740944319
CHEMBL3949524,1500.0,nM,COc1cncnc1Nc1ccc(F)c([C@]2(C(F)F)COCC(N)=N2)c1,5.823908740944319
CHEMBL3672423,1500.0,nM,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(N(C)C)cc2[N+](=O)[O-])ccc1O,5.823908740944319
CHEMBL502753,1504.0,nM,CC(C)C[C@H](NC(=O)c1cc(C(=O)N[C@H](C)c2ccc(F)cc2)cc(N(C)S(C)(=O)=O)c1)[C@@H](O)C[C@@H](C)C(=O)NC1CCN(Cc2ccccc2)CC1,5.822752163744377
CHEMBL4113698,1519.7,nM,Cc1nn(C)c2c1CC1(CC2)Cc2ccc(Br)cc2C12N=C(N)N(C)O2,5.818242136531323
CHEMBL3703238,1520.0,nM,COc1ccc(F)c(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)CO3)c1,5.818156412055227
CHEMBL3964122,1520.0,nM,Cc1c(C(=O)Nc2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)nc2ccccn12,5.818156412055227
CHEMBL585952,1530.0,nM,CN1C(=O)C(c2ccccc2)(C23CC4CC(CC(C4)C2)C3)N=C1N,5.815308569182402
CHEMBL237282,1540.0,nM,CCCOc1ccc(-c2scc(-c3ccccc3Cl)c2CC(=O)/N=C(/N)NCCCO)cc1C,5.8124792791635365
CHEMBL63354,1540.0,nM,O=c1cc(-c2ccc(O)c(-c3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)c2)oc2cc(O)cc(O)c12,5.8124792791635365
CHEMBL503136,1541.0,nM,CC(C)C[C@H](NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)[C@@H](O)C[C@@H](C)C(=O)NC1CCN(Cc2ccccc2)CC1,5.812197361281581
CHEMBL3650169,1550.0,nM,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3cncnc3)C[C@H]2CS1,5.809668301829708
CHEMBL391108,1550.0,nM,CCCOc1ccc(-c2scc(-c3ccccc3Cl)c2CC(=O)/N=C(/N)NCCCO)c(C)c1,5.809668301829708
CHEMBL4873309,1550.0,nM,COc1ccc2c(=O)n(-c3ccc(F)c([C@]4(C)CS(=O)(=O)N(C)C(N)=N4)c3)[se]c2c1,5.809668301829708
CHEMBL3656177,1554.9,nM,COC1CCC2(CC1)Cc1ccc(-c3cccnc3)cc1C21CC(=O)N(C)C(N)=N1,5.808297536440806
CHEMBL3703209,1560.0,nM,NC1=NC2(CO1)c1cc(-c3cncnc3)ccc1OC1(CCC1)C21COC1,5.806875401645538
CHEMBL3683870,1560.0,nM,NC1=N[C@@](CF)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)[C@@H]2C[C@@H]2O1,5.806875401645538
CHEMBL3921416,1570.0,nM,NC1=N[C@](CF)(c2cc(Oc3cccc(Cl)n3)ccc2F)C[C@@H](C(F)(F)F)O1,5.804100347590766
CHEMBL3688711,1570.0,nM,NC1=N[C@@](c2cc(NC(=O)c3cccc(Cl)n3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,5.804100347590766
CHEMBL3707005,1574.0,nM,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc2c1CCCS(=O)(=O)N2C,5.802995271976954
CHEMBL4543671,1575.0,nM,COc1ccc(-c2cccc(C3(c4ccccc4)N=C(N)N(C)C3=O)c2)c(OC)c1,5.80271944187438
CHEMBL450522,1580.0,nM,COc1cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc2c1-c1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)ccc1O,5.801342913045577
CHEMBL1258802,1580.0,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2ncc(C(C)(C)C)o2)CCCCC1,5.801342913045577
CHEMBL3949357,1580.0,nM,CC(C)N1C(=O)C2(N=C1N)c1cc(Br)ccc1C[C@]21CC[C@@H](O)CC1,5.801342913045577
CHEMBL482371,1581.0,nM,C[C@@H](NC(=O)c1cc(O)cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)c1)c1ccccc1,5.801068130067791
CHEMBL3650781,1593.0,nM,CC1(C)Oc2ccc(-c3cc(F)ccn3)cc2C2(COC(N)=N2)C12COC2,5.797784224198868
CHEMBL4108386,1600.0,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCCC(F)(F)F)cc1[C@]21N=C(C)C(N)=N1,5.795880017344075
CHEMBL3040557,1600.0,nM,CN1C(=O)C[C@@](C)(CCc2cccc(-c3ccccc3)c2)N=C1N,5.795880017344075
CHEMBL461815,1600.0,nM,CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCCCCC(=O)N[C@@H](C)C(=O)N1,5.795880017344075
CHEMBL2178188,1600.0,nM,COc1ccc(-c2noc(C)c2C(=O)/N=C(\N)NCc2cc(Cl)c(NC(=O)C3CC3)c(Cl)c2)cc1,5.795880017344075
CHEMBL1209056,1600.0,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(-n3ccnc3)c2)CCCCC1,5.795880017344075
CHEMBL4282946,1600.0,nM,CN(C)Cc1ccccc1-c1ccc(NCCN2CCCCC2)c(OCCCCN2CCCCC2)c1,5.795880017344075
CHEMBL450469,1600.0,nM,CNC(=O)c1cc(C(=O)N[C@@H](COCc2cc(F)cc(F)c2)[C@@H](O)CC(=O)N[C@H](C(=O)Nc2cc(C(=O)O)cc(C(=O)O)c2)C(C)C)cc(N(C)S(C)(=O)=O)c1,5.795880017344075
CHEMBL4862298,1600.0,nM,CN1C(N)=N[C@](C)(c2cc(-n3[se]c4ccc(C(F)(F)F)cc4c3=O)ccc2F)CS1(=O)=O,5.795880017344075
CHEMBL3670350,1600.0,nM,NC1=NC(CF)(c2cccc(NC(=O)c3ccc(Br)cn3)n2)COC1,5.795880017344075
CHEMBL338988,1600.0,nM,O=C(O[C@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,5.795880017344075
CHEMBL239640,1600.0,nM,CN1C(=O)CC(C)(CCc2cccc(-c3ccccc3)c2)N=C1N,5.795880017344075
CHEMBL2012001,1600.0,nM,COc1cccc(-c2cccc(C3(C4CC4)NC(=N)N(C)C3=O)c2)c1,5.795880017344075
CHEMBL3672407,1600.0,nM,COc1ccc2ccccc2c1/C=C/C(=O)CC(=O)/C=C/c1ccc(O)cc1,5.795880017344075
CHEMBL3672415,1600.0,nM,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)cc2)ccc1F,5.795880017344075
CHEMBL4205504,1600.0,nM,COc1ccc(S(=O)(=O)N(Cc2ccccc2)CC(O)Cn2c3ccccc3c3ccccc32)cc1,5.795880017344075
CHEMBL4845912,1600.0,nM,COc1c(O)c(O)c(C(=O)O)c(C)c1C/C=C(\C)CC/C=C(\C)CCC=C(C)C,5.795880017344075
CHEMBL2177469,1600.0,nM,CCOc1cc(CN2CC[C@@]3(C[C@@H]2C)CN(C)S(=O)(=O)N3c2cccc(F)c2)ccc1O,5.795880017344075
CHEMBL5079095,1600.0,nM,CCC[C@@H]1NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)(C)OCCCC[C@@H]([C@H](O)CNc2ccc(CC(=O)O)cc2)NC1=O,5.795880017344075
CHEMBL252219,1600.0,nM,COc1ccccc1-c1ccc(-c2ccc(Oc3ccc(C(C)=O)cc3)cc2)n1CC(=O)NC(=N)N,5.795880017344075
CHEMBL3672447,1600.0,nM,COc1ccc(O)cc1/C=C/C(=O)CC(=O)/C=C/c1cc(O)ccc1OC,5.795880017344075
CHEMBL253214,1600.0,nM,CCOc1ccc(-c2ccc(-c3ccccc3)n2CC(=O)NC(=N)N)cc1,5.795880017344075
CHEMBL3291021,1600.0,nM,C#CCN(C)Cc1ccc(O)c2ncccc12,5.795880017344075
CHEMBL381272,1600.0,nM,O=C(Nc1cc(Br)ccc1N1CCNCC1)c1cc(=O)c2ccccc2o1.O=C(O)C(F)(F)F,5.795880017344075
CHEMBL3236218,1610.0,nM,O=C(NCc1ccco1)c1c[nH]c2ccc(S(=O)(=O)Nc3ccc(C(F)(F)F)cc3)cc2c1=O,5.79317412396815
CHEMBL3703296,1610.0,nM,NC1=NC2(CO1)c1cc(-c3cncnc3)c(F)cc1OCC21CC1,5.79317412396815
CHEMBL1257651,1620.0,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2ccc(CC(C)(C)C)s2)CC1,5.790484985457369
CHEMBL2047894,1620.0,nM,CC(C)(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3ccc(N)nc3)[C@@H]2O)c1,5.790484985457369
CHEMBL443626,1620.0,nM,Oc1cc(O)cc(Oc2c(O)cc(O)c3c2Oc2c(cc(O)c(-c4c(O)cc5c(c4O)Oc4c(Oc6cc(O)cc(O)c6)c(O)cc(O)c4O5)c2O)O3)c1,5.790484985457369
CHEMBL3983343,1640.0,nM,NC1=N[C@](CF)(c2cc(Oc3cnccn3)ccc2F)C[C@@H](C(F)(F)F)O1,5.785156151952302
CHEMBL1090119,1650.0,nM,CCCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2Cc2cccc(N)n2)cc1,5.782516055786093
CHEMBL454662,1650.0,nM,COc1ccc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(OC)cc2)cc1,5.782516055786093
CHEMBL3928706,1659.0,nM,CO[C@H]1CC[C@]2(CC1)Cc1cc(C)c(Br)cc1C21N=C(C)C(N)=N1,5.7801536139756395
CHEMBL3913443,1660.0,nM,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3ccn(C4CC4)n3)cs2)CO1,5.779891911959945
CHEMBL3650765,1670.0,nM,CCOc1cc(F)cc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C2(CCC2)O3)c1,5.777283528852417
CHEMBL4059546,1670.0,nM,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)[C@H]2CCCN2)c1.Cl,5.777283528852417
CHEMBL3650770,1670.0,nM,NC1=NC2(CO1)c1cc(-c3cccc(F)c3F)ccc1OC1(CCC1)C21COC1,5.777283528852417
CHEMBL3980312,1673.5,nM,COC1CCC2(CC1)Cc1ccc(Br)cc1C21NC(N)N(C(C)(C)C)C1=O,5.776374283306204
CHEMBL2011974,1680.0,nM,CN1C(=N)NC(c2ccccc2)(c2cccc(-c3cccnc3)c2)C1=O,5.774690718274137
CHEMBL3109522,1680.0,nM,N=C1NC(c2ccccc2)(c2cccc(-c3cccnc3)c2)C(=O)N1C1CCCCC1,5.774690718274137
CHEMBL3930667,1680.0,nM,C[C@@]1(c2cc(NC(=O)N3CC=C(C#CC4CC4)CC3)ccc2F)C[C@@H](C(F)(F)F)OC(N)=N1,5.774690718274137
CHEMBL3650760,1680.0,nM,N#Cc1cccc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C2(CCC2)O3)c1,5.774690718274137
CHEMBL3657457,1680.0,nM,COc1cccc(-c2ccc3c(c2)C2(CCO3)N=C(C)C(N)=N2)c1F,5.774690718274137
CHEMBL3703278,1690.0,nM,C[C@@H]1Oc2ccc(-c3cccnc3F)cc2[C@@]2(COC(N)=N2)C12COC2,5.772113295386326
CHEMBL1270780,1700.0,nM,O=C(CSc1nc2ccc(Nc3nc(N4CCCC4)nc(N4CCCC4)n3)cc2s1)NCc1ccccc1,5.769551078621726
CHEMBL2177316,1700.0,nM,NC1=N[C@](c2ccc(OC(F)F)cc2)(c2cccc(-c3cccnc3F)c2)CO1,5.769551078621726
CHEMBL3677244,1700.0,nM,COCOc1cc(O)ccc1/C=C/C(=O)CC(=O)/C=C/c1ccc(O)cc1,5.769551078621726
CHEMBL4211801,1700.0,nM,O=S(=O)(c1ccc(Cl)cc1)N(Cc1ccccc1)CC(O)Cn1c2ccccc2c2ccccc21,5.769551078621726
